,runoff,soil_moisture,prism,chirps,persiann,trmm,daymet,modis,gmet_eto,gmet_etr,fldas,terraclimate,p_mean,et_mean,q_in,q_out,res_s,c2v_s,ds
2002-07-31,0.0,1.5522259119967374,0.0029057639264202717,0.05962876642273206,0.01108688883011286,0.0034976219050588354,0.0012080341580147061,1.594878992627351,12.348201256830057,16.50313126002326,1.1783022159558922,0.512912967697669,0.015665415048467746,6.4274853386268465,1.6661145690114052,1.1832058221600001,1.45314305232,5641.233073521444,-5.102154167206578
2002-08-31,0.0,1.2713757441228803,0.0,0.08433455231798079,0.00855927754968748,0.0027517694074892553,0.0,1.153687457236229,10.831039508951786,14.686603265912424,0.5957990771710012,0.2912109775739483,0.019129119855031504,5.511668057369077,1.1952194254940158,1.1219290027200002,1.3010685365999999,5639.099846619753,-4.986323831146173
2002-09-30,0.0,1.0859573264966276,0.0032510778542406446,0.22831961896852498,0.005037562984088427,0.0021638273681557933,0.0036590832653171823,1.0382512236046053,8.529469378267647,12.123455855625174,0.3134911570152747,0.22160514255129105,0.048486234088065405,4.445254551412798,0.7685000911217664,1.10296794816,1.1873811519600002,5636.8534808322975,-4.432130372096714
2002-10-31,0.0,0.9513809079625289,0.00067824444942049,0.3765106669026536,0.029912693098188947,0.010669122926918372,0.0014776174716717508,0.7375657002947764,5.5326145438163925,8.029733357520271,0.22743905125587607,0.146679540311542,0.08384966896977063,2.9348064386397716,0.7612896778665984,1.50247608492,1.11467860728,5636.413804361111,-3.384864213509304
2002-11-30,0.20918912843695686,2.161368944960452,3.0675657508576784,3.453462084805208,4.836742839717896,3.6487828584285396,3.700531037601438,0.8945776163719532,2.7295025490131337,4.071674144295658,0.732042709160937,2.3601057807143158,3.7414169142821523,2.1575805599111995,0.6502729965493248,1.3508493224399998,1.09147191456,5636.763795704212,-0.3035213157976453
2002-12-31,3.1561037176390276,6.593979531423825,8.616042281167637,9.448618120220504,11.962594156722586,9.879303662484292,10.73885193247078,0.9395224274546448,1.4616013214269248,2.0910757186762443,0.8840899252126744,1.7843415781456315,10.129082030613159,1.432126194183224,1.441998978287616,1.04331068796,1.28531576352,5638.09418288809,4.4691896913341775
2003-01-31,0.881293056602353,6.536584096312621,2.1283719437525077,2.4615414325266847,2.520885826185844,2.3763650793056583,2.5413152924990143,1.2531814282488973,1.7269545436608105,2.332948075647723,1.0635391602552235,1.1885648170437775,2.4056959148539416,1.5130376049712866,2.2963030972416,0.78311548284,1.39042059432,5639.075233448662,2.358136528595459
2003-02-28,0.3647817346027922,6.512048056307151,2.1936115377064844,3.250519500433993,3.171415361524032,2.6800091242776087,2.4474987533729986,1.6913321716824348,2.707520874444933,3.749301554695128,1.6129378242286148,1.974967320436656,2.7486108554630233,2.347211949097553,1.5453266724946948,0.9203857716,1.3809018291600001,5639.909945625365,1.0603946124256354
2003-03-31,0.2774631738026667,5.867433263901917,2.293988920904238,3.0443187931264823,3.3887238245584648,2.55106058812676,2.708350000161754,2.4272228738650354,4.950764056760715,6.571041595286997,2.3341462600523997,2.7104403169545037,2.7972884253755397,3.7987230205839304,1.111249445536051,2.46515665224,1.60814214912,5640.222907174417,-1.937967329467106
2003-04-30,1.0226725981404863,5.7625803762639825,3.796120669052768,3.811490640098329,6.061368246808602,4.953494657543807,4.457745021918919,1.9761177158800565,5.121707948045228,6.54520079665422,2.1997129408607248,3.394044099301697,4.616043847084486,3.847356700148386,1.5806709211640837,4.5594367054800005,1.99777627848,5640.521679595739,-2.494859879101882
2003-05-31,0.08684016939971766,3.922289917031605,1.277745067081296,1.1230353147080097,1.7092163117673618,1.5033581221403505,1.4681531367710834,2.7395087846343786,9.21532755875688,12.034490512407434,2.576230055929819,2.929133935397146,1.4163015904936203,5.898938169425131,2.86386487488,2.6343999760799997,2.25663192432,5639.5714232185255,-2.671736866739134
2003-06-30,0.0010775740416,2.5119359607470684,2.7885798523243623e-05,0.12632909114222046,0.02891941019567643,0.011676115598640457,0.0,2.2725075261183,11.35417577251822,15.036840664923423,2.032658752324859,1.4263884740925241,0.03339050054701212,6.424514237995465,2.076243065797939,1.8541486338,2.15809784148,5638.449243477131,-4.660141266325976
2003-07-31,0.0011013227459764708,1.7857112814523735,0.029349841854315606,0.07005339659603846,0.11746662283686427,0.05959299423083438,0.03052807951394032,1.3777720418874226,12.800631003188832,17.27037092389015,1.4435286450847,0.7770142962555484,0.06139818700639861,6.733863382061331,1.8272885598544897,1.8356772708000002,1.7798067941999998,5637.021690700778,-5.576338179425748
2003-08-31,0.03132702833643922,1.4186560285394823,0.49004300220353914,0.19035631167624695,0.6594944543787897,0.5162838231740385,0.4594197937279167,1.669593138378391,10.392221278523996,13.907808128236116,0.8068576154231373,0.8983461972176818,0.4631194770321062,5.534965271555864,1.3376679451001858,3.3745706192400005,1.57592735196,5635.235637656342,-6.537813773510681
2003-09-30,0.0,1.1879389808150087,0.02396742344913749,0.2637156466418208,0.07233559323711208,0.02281174628042064,0.047005214446873236,1.1780836233171827,8.731305587782972,12.25386887654049,0.48494135260929533,0.2629870047950808,0.08596712481107285,4.582237289009004,0.8365912836691967,1.7708332272,1.4419319525999998,5633.324798595732,-5.065799660644261
2003-10-31,0.0,1.027085049907401,0.03201743271402455,0.416308127752445,0.10469372797220067,0.04830369967704163,0.06365137821458246,0.637870775065098,6.314775153330462,9.340310907352428,0.2250883306874481,0.24514896609962672,0.13299487326605886,3.3526388265070124,1.051708800259584,1.81517559972,1.28460897948,5633.089456531608,-3.6649338486737615
2003-11-30,0.1385700463154196,1.8773531968969788,2.2142501300484305,2.7849190911890465,2.8769062857820207,2.4929879029480504,2.719907950086336,1.0190106311756297,2.3852605408602194,3.468271457548302,0.5323077240915585,1.6606542560673632,2.6177942720107765,1.8131009219486145,0.8460620109545471,1.56977968764,1.21896317388,5633.309430055541,-0.7036466680128688
2003-12-31,1.7139442556928002,5.783176819287142,6.582865929643221,6.932581985137931,8.786305971745051,7.648995766487331,7.9847558643319125,0.9326563817411766,1.5743857603392428,2.285518531844914,0.8979841099541238,1.6619362523537573,7.58710110346909,1.470496207246643,1.5457416599559166,1.17924018396,1.27641620532,5634.479666853269,2.5198297183882006
2004-01-31,0.9292841652143687,6.144476684325749,2.530105232772767,3.2006639283675096,3.3861214398991515,2.924144709225919,3.036993546886359,1.2339667085733648,1.6609350439632777,2.3050172969843636,0.9533688064477494,1.3091579026411924,3.0156057714303413,1.4924891517219898,1.5549977739875325,0.8696737083600001,1.3723069405200001,5635.432828738519,1.7512500850972768
2004-02-29,3.2072818348915457,6.909706560162235,6.129950948824898,6.748837057808443,8.557680566715979,7.5113485680002965,7.360433150050982,1.6281823464427927,2.470785499510068,3.3939791451740318,1.6241393221116798,2.2273576287300267,7.26165005828012,2.2688887883937197,3.4652615622856704,0.9423047112,1.52272982652,5636.961465168711,6.600065359135584
2004-03-31,0.12232986531237647,5.457945884480452,0.999157925111333,1.5807709571980735,1.2351723460296526,1.0622944496934947,1.3691618604335063,2.6165826963279315,5.763496777383466,7.691953721882562,2.7652708346230206,2.493873926591348,1.249311507693212,4.266235591361665,2.5911464038456318,2.2489670796,1.8205202685599997,5637.772663181146,-1.5207745257810381
2004-04-30,0.021047178725898043,3.885020589849098,0.29439242987751635,0.7733551901358927,0.7657029673620142,0.46537994364050483,0.4095207784507968,2.278382667050767,7.883221458569307,10.628303346803094,2.455835143150715,1.9292846157747705,0.5416702618933449,5.0350054462697305,1.7610450425846784,3.1116555907200003,1.77297824892,5637.652082639775,-4.223478418240354
2004-05-31,0.011522525216125491,2.707700616782306,0.1436802568850417,0.4352729612314863,0.42902380638816634,0.3016982923966249,0.1791908966036479,1.637500063258504,10.224507674429152,13.585829737220061,1.7479442205594886,1.3877440297413774,0.2977732427009935,5.716705145041717,1.719530711801856,5.21741194188,1.72598019396,5636.004100807422,-7.692495104392074
2004-06-30,0.0004618174464,1.9046671121022496,0.021400522916430378,0.1714789275058436,0.06480736934122698,0.0426367443217887,0.00635763698682157,2.245797603223191,11.66611682075461,15.667422482695233,1.529035212050446,0.819912722103517,0.061336240214422244,6.385656968165399,1.83550236102144,4.91411771208,1.52353652244,5634.750671911966,-8.39745890280948
2004-07-31,0.0,1.4844444860833632,0.00126025906508047,0.059635360100791346,0.025556677506337746,0.0031856619102580974,1.13500056e-05,1.7752703849227043,12.009936320134107,15.934475019699558,1.0496368275107253,0.4295299045701272,0.017929861717613533,6.239769691367444,1.937599258493952,1.8792487183200002,1.19808282444,5632.887841315643,-5.417812965456992
2004-08-31,0.0,1.2317641740721696,0.0027214605294888106,0.1041348455603744,0.03269724115511676,0.005315639683423936,0.0004960177944000001,1.3147962813158902,10.843992457994222,14.7169677718824,0.539490357328715,0.264150072474604,0.029073040944560785,5.535879388199167,1.3991070564790271,1.091136408,1.1024733226799999,5630.5456318155075,-4.850545885004385
2004-09-30,0.0004556658326588235,1.0599266750275267,0.13620492009026894,0.3093219696237791,0.14911055727484876,0.0856660845079034,0.11984562235499872,1.0621008357669148,8.508721366589235,12.091224573583691,0.34823501948195074,0.3202874136367184,0.1600298307703598,4.466113841811703,1.0236131313610752,1.1893349842799998,1.02276214464,5628.188894161925,-4.2202571868756245
2004-10-31,0.21758299474923923,1.6402541380009663,3.682979016870296,3.7776878468551596,5.809612565292469,4.478005558824292,4.236373517636577,1.2707524423358747,4.860322405173212,6.938501354550489,0.5542086044979576,3.3482324907329257,4.396931701095759,3.394403459458092,0.7628956563437569,1.61756593632,0.97254840732,5628.610987794591,-0.3822557639920161
2004-11-30,0.13571935251676862,2.212277294944578,1.8788198806911196,1.8598229668203667,1.9969061879001357,2.03923152680756,2.1017080967219863,0.9061961216509994,2.2280396387049217,3.1830365207657074,0.8731134496998274,1.6057764728285868,1.9752977317882334,1.7592324407300086,0.5596555105115136,1.4149458771599999,0.9583140481200001,5628.871845918391,-1.1970138733338729
2004-12-31,1.4847519297776943,5.896452595180725,5.787543402736102,6.218835753830335,8.434000643812496,6.6773627077326365,5.849322641130128,0.9646586205224159,1.6461489850389701,2.4322001234737347,0.8118904743994491,1.6620578003482103,6.59341302984834,1.5033912007565562,0.7799856679166975,1.1146724398799999,1.09888019544,5629.892626462391,0.9305936095723348
2005-01-31,2.6639359542211767,7.7511919733097425,5.529803390361416,5.839661752076131,7.65471980477972,6.485885958476696,6.412966408031777,1.3623065485910337,1.4594914969693378,1.9428608822753641,1.1030547052230848,1.2726354165784093,6.384607462745149,1.428069809927446,1.0598807650535425,0.9816650579999999,1.42761865068,5631.527187804742,2.8512755265022287
2005-02-28,1.3197171370064313,7.912306664439166,3.5621012204297315,4.621981716724538,5.435240892584496,4.538207668130769,4.567786547094048,2.055359057016471,2.430518837558873,3.2074502486727434,1.7369725847323774,2.116396252235094,4.5450636089927166,2.3093393960431117,1.137613406646989,0.9262139645999999,1.539968943,5633.162218882979,2.1736586715471704
2005-03-31,0.8441195096104157,7.3493120679719155,3.8990579298731767,4.930188531330414,5.68924718909285,4.894316204291446,4.864434029030379,2.8484564381583564,4.485495745481901,5.845893851752685,2.5700646503480002,3.59341389915638,4.8554487767236525,3.8686649169794642,2.189677962871297,1.40755239804,1.7815941067200003,5635.044714943802,2.0902788573227356
2005-04-30,0.165485865305349,5.8586664833517945,1.6229093389495377,2.036410276955211,2.4460478302354156,2.0567072556561183,1.892767070586074,2.3114055008725836,6.191520428355346,8.032472148666786,3.2538374910654273,3.3479421042013375,2.0109683544764714,4.627435534632296,2.0691081782055933,2.93287746648,2.02216957896,5636.211214511866,-2.23016635605011
2005-05-31,0.13300403654977258,4.340460402472759,2.4842885764519362,2.1052474248560262,3.5956973955044873,3.388000204984064,3.507678638668609,3.14440793114865,8.620653986659304,11.113103407296542,3.02471583446351,3.264493315493246,3.016182448093024,5.833474895012251,4.715541911671603,1.9116658062,2.32625570292,5637.036551612264,1.2007036154714115
2005-06-30,0.03452705102105098,2.989947908136559,0.6005387353316984,0.2523252214858789,0.8712349511587587,0.7704355409845115,0.7724387958046076,2.6416475263104506,10.018014068082055,13.136789837248063,2.239869310184565,1.8410218909944978,0.6533946489530911,5.975468526563927,3.1565849243904003,2.95550689056,2.29394469432,5636.773976703776,-3.738172340844235
2005-07-31,0.0,2.050291577907401,0.001143329142277117,0.0533807117535465,0.02731095119660017,0.004893187716132448,3.96874368e-05,1.4708638195651766,12.68655321399899,16.966548058690254,1.7687215921336255,0.9459260211300393,0.017353573449071246,6.767722541103618,2.3115353781279757,2.2300578312,2.02820869704,5635.858063267422,-5.463499093217413
2005-08-31,0.0001539391488,1.5914228850033445,0.015712326881259217,0.09658760034563653,0.07762115214218736,0.029790400441659495,0.0106019407246549,1.3728485130320316,11.534497230118875,15.939998615755464,1.0411909001562871,0.5126938191161224,0.04606268410707949,6.080245815635756,1.6448717469404162,3.9265738883999997,1.6850570280000001,5634.711421349375,-7.513864911044204
2005-09-30,0.0015569885786352942,1.3184127770350935,0.11390841243737496,0.3342128150377618,0.29572793545372617,0.14161440381314513,0.1427886082219858,1.4151843964317619,7.8416105079141065,10.894170634340904,0.5326089365613331,0.41909860753729256,0.20565043499279873,4.22053461655708,1.1713891583149056,2.44041057648,1.48891273884,5633.337415591075,-4.814751202601125
2005-10-31,0.030130899963984315,1.1404480041289289,0.4828427228758705,0.806871127105212,0.8690131613668282,0.5920862347898681,0.6537789969452201,0.9278166739309428,5.36173995230131,7.731899459978039,0.4420871830513036,0.7904464579945413,0.6809184486165998,3.0507979454512273,0.9526361343086592,1.63013139708,1.35063346344,5633.588927530644,-2.7311307112998033
2005-11-30,0.10095382789421178,1.5980402717487188,1.5700737297669431,2.210659094577339,2.9404526715157004,2.0363544664724222,2.4633927999447662,0.9330414718140738,2.958571342756931,4.453991683976564,0.6321800379926351,1.288468143682259,2.2441865524554343,2.0532505360444926,0.7437442859366401,1.4158820884799999,1.28954043252,5633.856622915021,-0.877701022832208
2005-12-31,2.8635475206264474,6.263264354790701,7.94116468253084,10.074099014534172,12.466221989863811,10.401641202329298,10.619899649176153,0.8135719586241758,1.676950982948236,2.4525960290288498,0.866752065082228,1.6297422893497726,10.300605307686855,1.4879226650066524,3.3190726507425783,1.3977116946,1.5854202140399998,5635.297177118509,5.772939734260799
2006-01-31,2.247541697463718,7.182147443143782,5.052363676208785,5.4916831921153815,7.063338140306603,5.9619579418486905,5.626259074752098,1.1667445675530042,1.8312627196408042,2.6002874424793827,1.1816442227286943,1.8685873155308927,5.8391204050463115,1.7297052535865558,6.4610225268203525,1.10897992968,1.15343084844,5637.2180489476295,8.974564025847027
2006-02-28,0.6716754430674824,6.932298496326476,2.2084745461614643,2.693144855703595,3.6582202318489307,3.0534094195633976,2.9936318075690593,1.474284514785481,3.0026165383005345,4.24888795997959,1.4561816120371132,1.9670742370392345,2.9213761721692895,2.4298089724283907,2.9437943664384,1.04154187764,1.25682607596,5638.4653744527095,2.5402734078366045
2006-03-31,3.005341962488973,7.228183177082277,6.205830383710481,7.418578590597291,9.077563324869772,7.887347259808691,7.947736909078918,2.004854103029961,3.4332635602928865,4.475287532387184,2.0615413665582247,3.0822361475096094,7.70741129361303,3.0114365419555726,5.258183254327298,3.6550244998800006,1.77786282972,5640.324920212445,5.482212071588954
2006-04-30,1.9929795405542903,7.0721735727794695,5.591150408862221,5.277709940090296,7.632089605781374,6.741104404180064,6.068538444615948,2.5395796829175974,5.312935633937164,6.687346938865945,3.003196992618473,4.352527928178649,6.26211856070598,4.379117435303566,8.770800116708353,11.003220102119998,2.0066314313999998,5642.363813945415,-0.42217785738642366
2006-05-31,0.06327113766550588,4.366351916942758,0.9565096330021938,0.8727020083053751,1.254756507388148,1.1398099691397328,1.1875003062979923,3.1581502728252238,9.789563700580526,12.853253649012103,3.3357664234139794,3.398196969925773,1.0822556848266882,6.506986203151522,5.8067936443146255,3.78529232268,2.30157130116,5642.722504867859,-0.9923474106134975
2006-06-30,0.0035254980728470597,2.7606338694003454,0.06596623755611447,0.18357515859576756,0.11363453456130193,0.09575896225791145,0.0642562891226559,2.311673807303379,11.565545557772454,15.483410566620453,2.629084175621223,1.6544188258440538,0.10463823641875028,6.728826586632313,3.663098136861696,8.622091807919999,2.25122928192,5642.214494365264,-9.927121954489454
2006-07-31,0.0,1.9388727571769224,0.020567505909078486,0.05970835182226231,0.06685445840716607,0.021705071946809873,0.006728142130388236,1.4138911739289604,12.781408040118784,17.287439105941885,1.7395341622822986,0.8342222530953538,0.035112706043141,6.811298947073456,2.235387968085197,13.108745792519999,1.9694703794400001,5641.089985515105,-16.54602405076169
2006-08-31,0.0,1.527603451848584,0.0015876390334423878,0.08902404620409984,0.10059272841255022,0.005594609961089092,0.004763935873650001,1.5474928218055786,10.538337015090107,14.198217008092657,0.9117222605712841,0.41894378398539295,0.04031259189696631,5.522942577909005,1.7445922160984069,6.24191576028,1.71675376356,5639.796112083363,-9.315967608985293
2006-09-30,0.0,1.272554508148254,0.0005467606852611652,0.23462662480631435,0.006618793351239067,0.0006206392703921481,0.0014100371528764706,1.294016259804461,8.480093009362319,11.986296353843837,0.46068140307761307,0.26238977133788866,0.048764571053216646,4.496695359485225,1.233851156780544,2.78226709152,1.485294942,5638.296177314003,-5.509838957911135
2006-10-31,0.002474328899262745,1.0956324624159124,0.3209058071174512,0.6215346647252264,0.4909570164404812,0.37254585319281863,0.4083200413640839,0.8561458948019705,5.031500572761649,7.254418546455429,0.5086889999279653,0.5325440099492644,0.44285267656801225,2.836659604779256,0.9483632705461248,1.56415501884,1.31360932776,5637.830233117877,-2.6609910165327775
2006-11-30,0.09913723358669804,1.5265910027830212,1.5341199002335573,2.5453447490016936,2.7001951591034756,1.9823249962767804,2.0961074736386673,0.920389955170786,2.5755824519445056,3.745931253379347,0.5608268898693198,1.317110689804449,2.171618455650835,1.8239682480336818,0.7838246811515904,1.52593440756,1.2804077466,5638.106740516101,-0.7922164779983653
2006-12-31,0.22454866238443924,3.1185794706279406,3.268397965262706,4.255355070016445,4.807498285925053,4.159348975794805,4.062907202775121,0.8019604431578856,1.9544737362618865,3.0012875420889165,0.8344901242058121,1.5207424741147109,4.110701499954827,1.6225908639658424,0.9789113827362816,1.39588367724,1.2910280094,5638.86952153029,0.46852961084034583
2007-01-31,0.03622127883043138,2.9184774191429272,0.5351896947412315,1.0518806831483456,1.194925855062511,0.8188645625204496,0.6780771540078155,0.8440938132608504,2.3673093646172974,3.6130945057247685,0.7852971721454416,0.811504522699796,0.8557875898960706,1.6842598756896308,0.8083132228638721,0.93163757616,1.26568739628,5639.592451160197,-0.7263539744846745
2007-02-28,0.6009508231208158,4.371385110680597,4.314648532955237,5.540222637926253,6.7806990427278855,6.118137921782175,5.586828464697991,1.3714925519000596,2.4643144146838654,3.4014786056943063,1.236756432478464,1.9085866023177038,5.668107320017908,2.0765257214148796,1.0111485834381313,0.94189396236,1.44247838424,5640.413577519959,2.03113754018349
2007-03-31,0.035964751197364704,3.3590762936235676,0.537818921949008,1.3080247709678086,0.812219084084191,0.636568444782748,0.7337578643944755,2.133857606630701,5.675301865556664,7.688858003970373,2.185418064167235,1.5827604994208626,0.8056778172356462,3.853239207949167,0.927986534793216,1.33633002936,1.64873350896,5640.381122231709,-2.6498511929432755
2007-04-30,0.09817771454142746,2.797778720403376,1.313015263915719,1.914512756248862,2.0220459586159816,1.7489761177567527,1.6233093924069908,1.7445573106089665,7.161659338852217,9.65171894030868,2.1746509750044174,2.062579618358212,1.7243718977888611,4.559033236626499,1.0012845942466562,1.09544988756,1.7389761392400003,5639.936199550041,-2.457771689210791
2007-05-31,0.014135877130039217,2.024143434854802,0.2918560986725755,0.45441077617951103,0.5556700557058691,0.3880390783938617,0.3745929132501523,2.2340837552429176,10.461136800783686,13.999534966108094,1.884516829370117,1.0703403211808127,0.4129137844403939,5.929922534537125,1.2765103607061503,1.65599870616,1.7749937552400001,5638.081124279302,-5.158879426002007
2007-06-30,0.0001539391488,1.5057415270339767,0.029385944780351322,0.173838633842665,0.12382853219949681,0.08807910296972435,0.060972120469680396,1.9426137669748456,11.79459965168946,16.023450017399323,1.3804877747864954,0.569250878917371,0.09522086685238358,6.342080417953499,1.4472428618207231,1.47068560488,1.54946797248,5636.560125848902,-5.526374603579566
2007-07-31,0.0067710108852705895,1.211514595973321,0.1362496380737111,0.07684499905859943,0.11417057156086,0.14135222600455927,0.16943688185656366,1.5790099476259138,12.295116025886573,16.567849916952994,0.9242785902853954,0.43432804331520003,0.1276108633108587,6.360116504813216,1.6027239987910655,1.1089108548,1.21929991392,5634.519868356208,-5.114297507890635
2007-08-31,0.0012592200121725491,1.0292613916206184,0.029220327285053777,0.08791505385533943,0.08670099337272073,0.031453303402788936,0.012152653816269546,1.3686716999667956,11.531349650224843,15.96567552376442,0.4860206717123521,0.30961891142394987,0.04948846634643448,5.932267291418473,1.2246733085718526,0.8335080747600001,1.0237489286399999,5632.106038143196,-5.113809401627483
2007-09-30,0.012334911965866668,0.9012435276992755,0.3214057556428216,0.37650292468006574,0.4667772305420481,0.3709841473352079,0.41322889070558516,1.4007961535961855,7.824155108613897,10.888357699096389,0.2978858584643648,0.5160329559963608,0.38977978978114575,4.18544555515344,0.8342961549262847,0.97104972912,0.91979616816,5629.918288847201,-3.7004487151646672
2007-10-31,0.09627667205421177,0.8405552652002887,1.304153148618464,1.4609569544166767,2.063422776977354,1.5770762318368463,1.5010832946848847,0.8733362782742087,4.821872234186459,6.886928534404575,0.4579315826097393,1.5342276039495282,1.5813384813068452,2.9148592466849017,0.8786752007675904,1.5143372286,0.85246542888,5629.413988126959,-1.8411637914314793
2007-11-30,0.03378110398142745,0.7826637743140141,0.5483845028276806,0.9825149233262711,0.7627884146564724,0.42810204645396044,0.6062663453023259,0.8492488851660802,2.8895197041374296,4.289268262147129,0.5140696524119938,0.6288801404397931,0.6656112465133421,1.8341973288604851,0.7747768437534721,1.36015716252,0.8259135384,5629.31906279929,-1.6695230197473965
2007-12-31,0.18796048557477646,2.61616884698614,3.2047240641550254,3.5365107361578065,4.786340076640612,4.263256658035479,3.965987360694645,0.763685757752019,1.9422138721663438,2.9608131275164413,0.5053979945640645,1.413970613471674,3.951363779136714,1.5172162730941086,0.7438820279132159,1.15869287412,0.77200799544,5629.761840052758,0.2397371301236958
2008-01-31,1.8744993712569726,6.408380496729752,7.626383329698096,8.346590891357918,10.292346422248093,8.36917388532861,9.166677025749188,1.1016157113657226,1.9218089970949201,2.827559437557441,1.1837227809145134,1.6361225939060455,8.760234310876381,1.7341659041677282,1.0601384868974593,0.82976692992,0.9073466545200001,5630.986781791322,3.3288896548625004
2008-02-29,0.6981619619398275,6.486355134854325,3.3319138179340175,3.1329268498543534,3.2397901559407285,3.0995944238266198,4.023863672368392,1.702424232813829,2.8293025981694737,3.8941998104153353,1.4582760600046132,2.021665504636286,3.365617783984822,2.381173641207907,1.004317119645696,0.7558876453200001,1.08068759892,5631.980610376377,0.9815580345780376
2008-03-31,0.04701452470713727,5.0080680872172945,0.17483441685990825,1.1247092402624608,1.5600170368377677,1.0378938047435207,0.19410470072169222,1.583520648958193,5.2795120974402705,7.168594231853841,2.1681492989712408,1.8119097042132837,0.8183118398850698,3.6023371962873663,0.8968690809446399,0.94903457808,1.21222467264,5632.095469986239,-1.489440879620626
2008-04-30,0.02755085741276863,3.5446260804869025,0.13233613255796456,0.5741364690916362,0.9316895352624479,0.5899788689380331,0.15326332702187703,2.175933346491533,7.397751661821706,9.990348612264762,2.1860247308774903,1.6609405883697195,0.4762808665743917,4.682199787965042,1.2017887146823678,1.9096132954799998,1.39268279664,5631.47039787316,-3.6307596194578906
2008-05-31,0.01659015537844706,2.511434100095097,0.3234853919900688,0.47679993598806686,0.7106010302184788,0.3761491060499163,0.3411385621606348,1.53867338212854,10.232095262762487,13.749781452580981,1.705589246689216,1.2308590250156677,0.44563480528143307,5.691399673835378,1.543331297694413,2.0032874671200003,1.54027484604,5629.806476950547,-4.820121106987727
2008-06-30,0.0009236348928,1.82536714753526,0.0028354729024399426,0.1522972044998751,0.15089386527304527,0.05492123615949343,0.0006395441689,1.3520726049370353,12.129336289110556,16.592642696654064,1.4758356096897924,0.6959742134167594,0.07231746460075075,6.449172282761642,1.6082438800573442,1.13180794404,1.28465215128,5628.207691735334,-4.958729234823711
2008-07-31,0.0,1.4529136641887375,0.003781046580075312,0.05239279574057976,0.14912123508665528,0.05166579087930892,0.004135168168047059,1.160805486343429,12.593573584254443,16.998446875548012,0.9345530643574382,0.3749718041804801,0.05221920729093325,6.412470162936761,1.6814669031622655,0.8530402305600001,0.95578541412,5625.973559638173,-4.83050406253704
2008-08-31,0.0,1.2225916660342464,0.0018482185596957362,0.08526140690717496,0.09040770434725268,0.050292203751306344,1.4959378058823532e-05,1.1528106382074983,11.443950823765086,15.845084133525798,0.4887516870860085,0.24530709462959688,0.04556489858869771,5.835180875442797,1.3396497903599616,0.7896516933600001,0.8641551188400001,5623.344646080188,-4.917665586419647
2008-09-30,0.0,1.0586424884460928,0.0027739205119732277,0.21429570124375474,0.21289963919984675,0.05287560565912136,0.0005866333001560537,0.7787557256087592,8.669505805542931,12.281160710772522,0.23765467931850992,0.17147458420615533,0.09668629998297043,4.427710301089776,0.9178970695704576,0.8992550257200002,0.7733056164,5620.9137443033,-4.057583277228194
2008-10-31,0.03684063288621177,0.9416597667362133,0.6092439058084167,1.354287910450664,1.1646983048040327,1.0356016231361638,0.9194698909914467,0.9565998948420267,5.655305307829225,8.39400355853363,0.31179339825037766,0.7542025159085679,1.0166603270381447,3.2143809350727657,0.8814305051476992,1.01906910552,0.70520271864,5620.351422838034,-2.1502735889370426
